service_id,date,exception_type
29_4_1,20220510,1
29_4_1,20220511,1
29_4_1,20220512,1
29_4_1,20220513,1
29_4_1,20220516,1
29_4_1,20220517,1
29_4_1,20220518,1
29_4_1,20220519,1
29_4_1,20220520,1
29_4_1,20220523,1
29_4_1,20220524,1
29_4_1,20220525,1
29_4_1,20220526,1
29_4_1,20220527,1
29_4_1,20220530,1
29_4_1,20220531,1
29_4_1,20220601,1
29_4_1,20220602,1
29_4_1,20220603,1
506_2_1,20220502,1
506_2_1,20220503,1
506_2_1,20220504,1
506_2_1,20220505,1
506_2_1,20220506,1
506_2_1,20220509,1
506_2_1,20220510,1
506_2_1,20220511,1
506_2_1,20220512,1
506_2_1,20220513,1
506_2_1,20220516,1
506_2_1,20220517,1
506_2_1,20220518,1
506_2_1,20220519,1
506_2_1,20220520,1
506_2_1,20220523,1
506_2_1,20220524,1
506_2_1,20220525,1
506_2_1,20220526,1
506_2_1,20220527,1
506_2_1,20220530,1
506_2_1,20220531,1
506_2_1,20220601,1
506_2_1,20220602,1
506_2_1,20220603,1
324_1,20220502,1
324_1,20220503,1
324_1,20220504,1
324_1,20220505,1
324_1,20220506,1
324_1,20220509,1
324_1,20220510,1
324_1,20220511,1
324_1,20220512,1
324_1,20220513,1
324_1,20220516,1
324_1,20220517,1
324_1,20220518,1
324_1,20220519,1
324_1,20220520,1
324_1,20220523,1
324_1,20220524,1
324_1,20220525,1
324_1,20220526,1
324_1,20220527,1
324_1,20220530,1
324_1,20220531,1
324_1,20220601,1
324_1,20220602,1
324_1,20220603,1
210_1_1,20220507,1
210_1_1,20220514,1
210_1_1,20220521,1
210_1_1,20220528,1
210_1_1,20220604,1
200_1_1,20220507,1
200_1_1,20220514,1
200_1_1,20220521,1
200_1_1,20220528,1
200_1_1,20220604,1
18_2_1,20220507,1
18_2_1,20220514,1
18_2_1,20220521,1
18_2_1,20220528,1
18_2_1,20220604,1
3123_1,20220502,1
3123_1,20220503,1
3123_1,20220504,1
3123_1,20220505,1
3123_1,20220506,1
3123_1,20220509,1
3123_1,20220510,1
3123_1,20220511,1
3123_1,20220512,1
3123_1,20220513,1
3123_1,20220516,1
3123_1,20220517,1
3123_1,20220518,1
3123_1,20220519,1
3123_1,20220520,1
3123_1,20220523,1
3123_1,20220524,1
3123_1,20220525,1
3123_1,20220526,1
3123_1,20220527,1
3123_1,20220530,1
3123_1,20220531,1
3123_1,20220601,1
3123_1,20220602,1
3123_1,20220603,1
154_1,20220502,1
154_1,20220503,1
154_1,20220504,1
154_1,20220505,1
154_1,20220506,1
154_1,20220509,1
154_1,20220510,1
154_1,20220511,1
154_1,20220512,1
154_1,20220513,1
154_1,20220516,1
154_1,20220517,1
154_1,20220518,1
154_1,20220519,1
154_1,20220520,1
154_1,20220523,1
154_1,20220524,1
154_1,20220525,1
154_1,20220526,1
154_1,20220527,1
154_1,20220530,1
154_1,20220531,1
154_1,20220601,1
154_1,20220602,1
154_1,20220603,1
411_1_1,20220502,1
411_1_1,20220503,1
411_1_1,20220504,1
411_1_1,20220505,1
411_1_1,20220506,1
411_1_1,20220509,1
411_1_1,20220510,1
411_1_1,20220511,1
411_1_1,20220512,1
411_1_1,20220513,1
411_1_1,20220516,1
411_1_1,20220517,1
411_1_1,20220518,1
411_1_1,20220519,1
411_1_1,20220520,1
411_1_1,20220523,1
411_1_1,20220524,1
411_1_1,20220525,1
411_1_1,20220526,1
411_1_1,20220527,1
411_1_1,20220530,1
411_1_1,20220531,1
411_1_1,20220601,1
411_1_1,20220602,1
411_1_1,20220603,1
210_3_1,20220502,1
210_3_1,20220503,1
210_3_1,20220504,1
210_3_1,20220505,1
210_3_1,20220506,1
210_3_1,20220509,1
210_3_1,20220510,1
210_3_1,20220511,1
210_3_1,20220512,1
210_3_1,20220513,1
210_3_1,20220516,1
210_3_1,20220517,1
210_3_1,20220518,1
210_3_1,20220519,1
210_3_1,20220520,1
210_3_1,20220523,1
210_3_1,20220524,1
210_3_1,20220525,1
210_3_1,20220526,1
210_3_1,20220527,1
210_3_1,20220530,1
210_3_1,20220531,1
210_3_1,20220601,1
210_3_1,20220602,1
210_3_1,20220603,1
14_1,20220502,1
14_1,20220503,1
14_1,20220504,1
14_1,20220505,1
14_1,20220506,1
14_1,20220509,1
14_1,20220510,1
14_1,20220511,1
14_1,20220512,1
14_1,20220513,1
14_1,20220516,1
14_1,20220517,1
14_1,20220518,1
14_1,20220519,1
14_1,20220520,1
14_1,20220523,1
14_1,20220524,1
14_1,20220525,1
14_1,20220526,1
14_1,20220527,1
14_1,20220530,1
14_1,20220531,1
14_1,20220601,1
14_1,20220602,1
14_1,20220603,1
310_3_1,20220504,1
310_3_1,20220511,1
310_3_1,20220518,1
310_3_1,20220525,1
310_3_1,20220601,1
3161_1,20220502,1
3161_1,20220503,1
3161_1,20220504,1
3161_1,20220505,1
3161_1,20220506,1
3161_1,20220509,1
3161_1,20220510,1
3161_1,20220511,1
3161_1,20220512,1
3161_1,20220513,1
3161_1,20220516,1
3161_1,20220517,1
3161_1,20220518,1
3161_1,20220519,1
3161_1,20220520,1
3161_1,20220523,1
3161_1,20220524,1
3161_1,20220525,1
3161_1,20220526,1
3161_1,20220527,1
3161_1,20220530,1
3161_1,20220531,1
3161_1,20220601,1
3161_1,20220602,1
3161_1,20220603,1
80_1,20220502,1
80_1,20220503,1
80_1,20220505,1
80_1,20220506,1
80_1,20220509,1
80_1,20220510,1
80_1,20220512,1
80_1,20220513,1
80_1,20220516,1
80_1,20220517,1
80_1,20220519,1
80_1,20220520,1
80_1,20220523,1
80_1,20220524,1
80_1,20220526,1
80_1,20220527,1
80_1,20220530,1
80_1,20220531,1
80_1,20220602,1
80_1,20220603,1
88_1,20220502,1
88_1,20220503,1
88_1,20220504,1
88_1,20220505,1
88_1,20220506,1
88_1,20220509,1
88_1,20220510,1
88_1,20220511,1
88_1,20220512,1
88_1,20220513,1
88_1,20220516,1
88_1,20220517,1
88_1,20220518,1
88_1,20220519,1
88_1,20220520,1
88_1,20220523,1
88_1,20220524,1
88_1,20220525,1
88_1,20220526,1
88_1,20220527,1
88_1,20220530,1
88_1,20220531,1
88_1,20220601,1
88_1,20220602,1
88_1,20220603,1
137_1,20220502,1
137_1,20220503,1
137_1,20220504,1
137_1,20220505,1
137_1,20220506,1
137_1,20220509,1
137_1,20220510,1
137_1,20220511,1
137_1,20220512,1
137_1,20220513,1
137_1,20220516,1
137_1,20220517,1
137_1,20220518,1
137_1,20220519,1
137_1,20220520,1
137_1,20220523,1
137_1,20220524,1
137_1,20220525,1
137_1,20220526,1
137_1,20220527,1
137_1,20220530,1
137_1,20220531,1
137_1,20220601,1
137_1,20220602,1
137_1,20220603,1
40_1,20220502,1
40_1,20220503,1
40_1,20220504,1
40_1,20220505,1
40_1,20220506,1
40_1,20220509,1
40_1,20220510,1
40_1,20220511,1
40_1,20220512,1
40_1,20220513,1
40_1,20220516,1
40_1,20220517,1
40_1,20220518,1
40_1,20220519,1
40_1,20220520,1
40_1,20220523,1
40_1,20220524,1
40_1,20220525,1
40_1,20220526,1
40_1,20220527,1
40_1,20220530,1
40_1,20220531,1
40_1,20220601,1
40_1,20220602,1
40_1,20220603,1
9_1,20220505,1
9_1,20220512,1
9_1,20220519,1
9_1,20220526,1
9_1,20220602,1
WHF MTuWThF-XHol_1,20220502,1
WHF MTuWThF-XHol_1,20220503,1
WHF MTuWThF-XHol_1,20220504,1
WHF MTuWThF-XHol_1,20220505,1
WHF MTuWThF-XHol_1,20220506,1
WHF MTuWThF-XHol_1,20220509,1
WHF MTuWThF-XHol_1,20220510,1
WHF MTuWThF-XHol_1,20220511,1
WHF MTuWThF-XHol_1,20220512,1
WHF MTuWThF-XHol_1,20220513,1
WHF MTuWThF-XHol_1,20220516,1
WHF MTuWThF-XHol_1,20220517,1
WHF MTuWThF-XHol_1,20220518,1
WHF MTuWThF-XHol_1,20220519,1
WHF MTuWThF-XHol_1,20220520,1
WHF MTuWThF-XHol_1,20220523,1
WHF MTuWThF-XHol_1,20220524,1
WHF MTuWThF-XHol_1,20220525,1
WHF MTuWThF-XHol_1,20220526,1
WHF MTuWThF-XHol_1,20220527,1
WHF MTuWThF-XHol_1,20220530,1
WHF MTuWThF-XHol_1,20220531,1
WHF MTuWThF-XHol_1,20220601,1
WHF MTuWThF-XHol_1,20220602,1
WHF MTuWThF-XHol_1,20220603,1
220_1_1,20220502,1
220_1_1,20220503,1
220_1_1,20220504,1
220_1_1,20220505,1
220_1_1,20220506,1
220_1_1,20220509,1
220_1_1,20220510,1
220_1_1,20220511,1
220_1_1,20220512,1
220_1_1,20220513,1
220_1_1,20220516,1
220_1_1,20220517,1
220_1_1,20220518,1
220_1_1,20220519,1
220_1_1,20220520,1
220_1_1,20220523,1
220_1_1,20220524,1
220_1_1,20220525,1
220_1_1,20220526,1
220_1_1,20220527,1
220_1_1,20220530,1
220_1_1,20220531,1
220_1_1,20220601,1
220_1_1,20220602,1
220_1_1,20220603,1
613_1,20220502,1
613_1,20220503,1
613_1,20220504,1
613_1,20220505,1
613_1,20220506,1
613_1,20220509,1
613_1,20220510,1
613_1,20220511,1
613_1,20220512,1
613_1,20220513,1
613_1,20220516,1
613_1,20220517,1
613_1,20220518,1
613_1,20220519,1
613_1,20220520,1
613_1,20220523,1
613_1,20220524,1
613_1,20220525,1
613_1,20220526,1
613_1,20220527,1
613_1,20220530,1
613_1,20220531,1
613_1,20220601,1
613_1,20220602,1
613_1,20220603,1
12_3_1,20220502,1
12_3_1,20220503,1
12_3_1,20220504,1
12_3_1,20220505,1
12_3_1,20220506,1
12_3_1,20220509,1
12_3_1,20220510,1
12_3_1,20220511,1
12_3_1,20220512,1
12_3_1,20220513,1
12_3_1,20220516,1
12_3_1,20220517,1
12_3_1,20220518,1
12_3_1,20220519,1
12_3_1,20220520,1
12_3_1,20220523,1
12_3_1,20220524,1
12_3_1,20220525,1
12_3_1,20220526,1
12_3_1,20220527,1
12_3_1,20220530,1
12_3_1,20220531,1
12_3_1,20220601,1
12_3_1,20220602,1
12_3_1,20220603,1
1041_1,20220501,1
1041_1,20220508,1
1041_1,20220515,1
1041_1,20220522,1
1041_1,20220529,1
437_3_1,20220502,1
437_3_1,20220505,1
437_3_1,20220506,1
437_3_1,20220509,1
437_3_1,20220512,1
437_3_1,20220513,1
437_3_1,20220516,1
437_3_1,20220519,1
437_3_1,20220520,1
437_3_1,20220523,1
437_3_1,20220526,1
437_3_1,20220527,1
437_3_1,20220530,1
437_3_1,20220602,1
437_3_1,20220603,1
306_1_1,20220507,1
306_1_1,20220514,1
306_1_1,20220521,1
306_1_1,20220528,1
306_1_1,20220604,1
31_2_1,20220507,1
31_2_1,20220514,1
31_2_1,20220521,1
31_2_1,20220528,1
31_2_1,20220604,1
77_1,20220502,1
77_1,20220503,1
77_1,20220504,1
77_1,20220505,1
77_1,20220506,1
77_1,20220509,1
77_1,20220510,1
77_1,20220511,1
77_1,20220512,1
77_1,20220513,1
77_1,20220516,1
77_1,20220517,1
77_1,20220518,1
77_1,20220519,1
77_1,20220520,1
77_1,20220523,1
77_1,20220524,1
77_1,20220525,1
77_1,20220526,1
77_1,20220527,1
77_1,20220530,1
77_1,20220531,1
77_1,20220601,1
77_1,20220602,1
77_1,20220603,1
711_1,20220507,1
711_1,20220514,1
711_1,20220521,1
711_1,20220528,1
711_1,20220604,1
3101_1,20220502,1
3101_1,20220503,1
3101_1,20220504,1
3101_1,20220505,1
3101_1,20220506,1
3101_1,20220509,1
3101_1,20220510,1
3101_1,20220511,1
3101_1,20220512,1
3101_1,20220513,1
3101_1,20220516,1
3101_1,20220517,1
3101_1,20220518,1
3101_1,20220519,1
3101_1,20220520,1
3101_1,20220523,1
3101_1,20220524,1
3101_1,20220525,1
3101_1,20220526,1
3101_1,20220527,1
3101_1,20220530,1
3101_1,20220531,1
3101_1,20220601,1
3101_1,20220602,1
3101_1,20220603,1
39_1_1,20220501,1
39_1_1,20220508,1
39_1_1,20220515,1
39_1_1,20220522,1
39_1_1,20220529,1
403_1_1,20220507,1
403_1_1,20220514,1
403_1_1,20220521,1
403_1_1,20220528,1
403_1_1,20220604,1
406_1_1,20220507,1
406_1_1,20220514,1
406_1_1,20220521,1
406_1_1,20220528,1
406_1_1,20220604,1
3_2_1,20220507,1
3_2_1,20220514,1
3_2_1,20220521,1
3_2_1,20220528,1
3_2_1,20220604,1
527_1,20220502,1
527_1,20220503,1
527_1,20220504,1
527_1,20220505,1
527_1,20220506,1
527_1,20220509,1
527_1,20220510,1
527_1,20220511,1
527_1,20220512,1
527_1,20220513,1
527_1,20220516,1
527_1,20220517,1
527_1,20220518,1
527_1,20220519,1
527_1,20220520,1
527_1,20220523,1
527_1,20220524,1
527_1,20220525,1
527_1,20220526,1
527_1,20220527,1
527_1,20220530,1
527_1,20220531,1
527_1,20220601,1
527_1,20220602,1
527_1,20220603,1
718_1,20220507,1
718_1,20220514,1
718_1,20220521,1
718_1,20220528,1
718_1,20220604,1
49_1,20220507,1
49_1,20220514,1
49_1,20220521,1
49_1,20220528,1
49_1,20220604,1
112_1_1,20220507,1
112_1_1,20220514,1
112_1_1,20220521,1
112_1_1,20220528,1
112_1_1,20220604,1
106_1,20220501,1
106_1,20220508,1
106_1,20220515,1
106_1,20220522,1
106_1,20220529,1
511_1_1,20220502,1
511_1_1,20220503,1
511_1_1,20220504,1
511_1_1,20220505,1
511_1_1,20220506,1
511_1_1,20220509,1
511_1_1,20220510,1
511_1_1,20220511,1
511_1_1,20220512,1
511_1_1,20220513,1
511_1_1,20220516,1
511_1_1,20220517,1
511_1_1,20220518,1
511_1_1,20220519,1
511_1_1,20220520,1
511_1_1,20220523,1
511_1_1,20220524,1
511_1_1,20220525,1
511_1_1,20220526,1
511_1_1,20220527,1
511_1_1,20220530,1
511_1_1,20220531,1
511_1_1,20220601,1
511_1_1,20220602,1
511_1_1,20220603,1
31_4_1,20220502,1
31_4_1,20220503,1
31_4_1,20220504,1
31_4_1,20220506,1
31_4_1,20220509,1
31_4_1,20220510,1
31_4_1,20220511,1
31_4_1,20220513,1
31_4_1,20220516,1
31_4_1,20220517,1
31_4_1,20220518,1
31_4_1,20220520,1
31_4_1,20220523,1
31_4_1,20220524,1
31_4_1,20220525,1
31_4_1,20220527,1
31_4_1,20220530,1
31_4_1,20220531,1
31_4_1,20220601,1
31_4_1,20220603,1
431_1,20220503,1
431_1,20220510,1
431_1,20220517,1
431_1,20220524,1
431_1,20220531,1
3211_1,20220502,1
3211_1,20220503,1
3211_1,20220504,1
3211_1,20220505,1
3211_1,20220506,1
3211_1,20220509,1
3211_1,20220510,1
3211_1,20220511,1
3211_1,20220512,1
3211_1,20220513,1
3211_1,20220516,1
3211_1,20220517,1
3211_1,20220518,1
3211_1,20220519,1
3211_1,20220520,1
3211_1,20220523,1
3211_1,20220524,1
3211_1,20220525,1
3211_1,20220526,1
3211_1,20220527,1
3211_1,20220530,1
3211_1,20220531,1
3211_1,20220601,1
3211_1,20220602,1
3211_1,20220603,1
205_5_1,20220502,1
205_5_1,20220503,1
205_5_1,20220504,1
205_5_1,20220505,1
205_5_1,20220506,1
205_5_1,20220509,1
205_5_1,20220510,1
205_5_1,20220511,1
205_5_1,20220512,1
205_5_1,20220513,1
205_5_1,20220516,1
205_5_1,20220517,1
205_5_1,20220518,1
205_5_1,20220519,1
205_5_1,20220520,1
205_5_1,20220523,1
205_5_1,20220524,1
205_5_1,20220525,1
205_5_1,20220526,1
205_5_1,20220527,1
205_5_1,20220530,1
205_5_1,20220531,1
205_5_1,20220601,1
205_5_1,20220602,1
205_5_1,20220603,1
305_2_1,20220502,1
305_2_1,20220503,1
305_2_1,20220504,1
305_2_1,20220505,1
305_2_1,20220506,1
305_2_1,20220509,1
305_2_1,20220510,1
305_2_1,20220511,1
305_2_1,20220512,1
305_2_1,20220513,1
305_2_1,20220516,1
305_2_1,20220517,1
305_2_1,20220518,1
305_2_1,20220519,1
305_2_1,20220520,1
305_2_1,20220523,1
305_2_1,20220524,1
305_2_1,20220525,1
305_2_1,20220526,1
305_2_1,20220527,1
305_2_1,20220530,1
305_2_1,20220531,1
305_2_1,20220601,1
305_2_1,20220602,1
305_2_1,20220603,1
203_1,20220501,1
203_1,20220508,1
203_1,20220515,1
203_1,20220522,1
203_1,20220529,1
3071_1,20220502,1
3071_1,20220503,1
3071_1,20220504,1
3071_1,20220505,1
3071_1,20220506,1
3071_1,20220509,1
3071_1,20220510,1
3071_1,20220511,1
3071_1,20220512,1
3071_1,20220513,1
3071_1,20220516,1
3071_1,20220517,1
3071_1,20220518,1
3071_1,20220519,1
3071_1,20220520,1
3071_1,20220523,1
3071_1,20220524,1
3071_1,20220525,1
3071_1,20220526,1
3071_1,20220527,1
3071_1,20220530,1
3071_1,20220531,1
3071_1,20220601,1
3071_1,20220602,1
3071_1,20220603,1
321_1_1,20220503,1
321_1_1,20220505,1
321_1_1,20220510,1
321_1_1,20220512,1
321_1_1,20220517,1
321_1_1,20220519,1
321_1_1,20220524,1
321_1_1,20220526,1
321_1_1,20220531,1
321_1_1,20220602,1
309_1,20220501,1
309_1,20220508,1
309_1,20220515,1
309_1,20220522,1
309_1,20220529,1
509_1_1,20220502,1
509_1_1,20220503,1
509_1_1,20220504,1
509_1_1,20220505,1
509_1_1,20220506,1
509_1_1,20220509,1
509_1_1,20220510,1
509_1_1,20220511,1
509_1_1,20220512,1
509_1_1,20220513,1
509_1_1,20220516,1
509_1_1,20220517,1
509_1_1,20220518,1
509_1_1,20220519,1
509_1_1,20220520,1
509_1_1,20220523,1
509_1_1,20220524,1
509_1_1,20220525,1
509_1_1,20220526,1
509_1_1,20220527,1
509_1_1,20220530,1
509_1_1,20220531,1
509_1_1,20220601,1
509_1_1,20220602,1
509_1_1,20220603,1
717_1,20220507,1
717_1,20220514,1
717_1,20220521,1
717_1,20220528,1
717_1,20220604,1
211_1,20220501,1
211_1,20220508,1
211_1,20220515,1
211_1,20220522,1
211_1,20220529,1
218_1,20220501,1
218_1,20220508,1
218_1,20220515,1
218_1,20220522,1
218_1,20220529,1
204_4_1,20220507,1
204_4_1,20220514,1
204_4_1,20220521,1
204_4_1,20220528,1
204_4_1,20220604,1
202_5_1,20220502,1
202_5_1,20220503,1
202_5_1,20220504,1
202_5_1,20220505,1
202_5_1,20220506,1
202_5_1,20220509,1
202_5_1,20220510,1
202_5_1,20220511,1
202_5_1,20220512,1
202_5_1,20220513,1
202_5_1,20220516,1
202_5_1,20220517,1
202_5_1,20220518,1
202_5_1,20220519,1
202_5_1,20220520,1
202_5_1,20220523,1
202_5_1,20220524,1
202_5_1,20220525,1
202_5_1,20220526,1
202_5_1,20220527,1
202_5_1,20220530,1
202_5_1,20220531,1
202_5_1,20220601,1
202_5_1,20220602,1
202_5_1,20220603,1
42_3_1,20220502,1
42_3_1,20220503,1
42_3_1,20220504,1
42_3_1,20220505,1
42_3_1,20220506,1
42_3_1,20220509,1
42_3_1,20220510,1
42_3_1,20220511,1
42_3_1,20220512,1
42_3_1,20220513,1
42_3_1,20220516,1
42_3_1,20220517,1
42_3_1,20220518,1
42_3_1,20220519,1
42_3_1,20220520,1
42_3_1,20220523,1
42_3_1,20220524,1
42_3_1,20220525,1
42_3_1,20220526,1
42_3_1,20220527,1
42_3_1,20220530,1
42_3_1,20220531,1
42_3_1,20220601,1
42_3_1,20220602,1
42_3_1,20220603,1
214_2_1,20220502,1
214_2_1,20220503,1
214_2_1,20220504,1
214_2_1,20220505,1
214_2_1,20220506,1
214_2_1,20220509,1
214_2_1,20220510,1
214_2_1,20220511,1
214_2_1,20220512,1
214_2_1,20220513,1
214_2_1,20220516,1
214_2_1,20220517,1
214_2_1,20220518,1
214_2_1,20220519,1
214_2_1,20220520,1
214_2_1,20220523,1
214_2_1,20220524,1
214_2_1,20220525,1
214_2_1,20220526,1
214_2_1,20220527,1
214_2_1,20220530,1
214_2_1,20220531,1
214_2_1,20220601,1
214_2_1,20220602,1
214_2_1,20220603,1
107_2_1,20220502,1
107_2_1,20220503,1
107_2_1,20220504,1
107_2_1,20220505,1
107_2_1,20220506,1
107_2_1,20220509,1
107_2_1,20220510,1
107_2_1,20220511,1
107_2_1,20220512,1
107_2_1,20220513,1
107_2_1,20220516,1
107_2_1,20220517,1
107_2_1,20220518,1
107_2_1,20220519,1
107_2_1,20220520,1
107_2_1,20220523,1
107_2_1,20220524,1
107_2_1,20220525,1
107_2_1,20220526,1
107_2_1,20220527,1
107_2_1,20220530,1
107_2_1,20220531,1
107_2_1,20220601,1
107_2_1,20220602,1
107_2_1,20220603,1
317_1,20220503,1
317_1,20220505,1
317_1,20220510,1
317_1,20220512,1
317_1,20220517,1
317_1,20220519,1
317_1,20220524,1
317_1,20220526,1
317_1,20220531,1
317_1,20220602,1
37_1_1,20220501,1
37_1_1,20220508,1
37_1_1,20220515,1
37_1_1,20220522,1
37_1_1,20220529,1
3092_1,20220502,1
3092_1,20220503,1
3092_1,20220504,1
3092_1,20220505,1
3092_1,20220506,1
3092_1,20220509,1
3092_1,20220510,1
3092_1,20220511,1
3092_1,20220512,1
3092_1,20220513,1
3092_1,20220516,1
3092_1,20220517,1
3092_1,20220518,1
3092_1,20220519,1
3092_1,20220520,1
3092_1,20220523,1
3092_1,20220524,1
3092_1,20220525,1
3092_1,20220526,1
3092_1,20220527,1
3092_1,20220530,1
3092_1,20220531,1
3092_1,20220601,1
3092_1,20220602,1
3092_1,20220603,1
224_1,20220502,1
224_1,20220503,1
224_1,20220504,1
224_1,20220505,1
